date	y
2020-03-27	20.00
2020-04-25	103.00
2020-07-25	36.00
2020-12-28	39.00
2021-01-12	36.00
2021-02-01	50.00
2021-02-04	17.00
2021-02-10	33.00
2021-02-13	34.00
2021-02-14	29.00
2021-02-17	38.00
2021-02-19	39.00
2021-02-21	27.00
2021-02-24	64.00
2021-02-26	78.00
2021-03-01	35.00
2021-03-03	40.00
2021-03-05	78.00
2021-03-06	26.00
2021-03-08	111.00
2021-03-09	31.00
2021-03-10	119.00
2021-03-11	107.00
2021-03-14	38.00
2021-03-15	40.00
2021-03-16	41.00
2021-03-20	28.00
2021-03-22	30.00
2021-03-23	72.00
2021-03-25	70.00
2021-03-27	34.00
2021-03-29	36.00
2021-03-30	132.00
2021-04-01	205.00
2021-04-02	43.00
2021-04-06	62.00
2021-04-07	77.00
2021-04-08	112.00
2021-04-09	64.00
2021-04-11	40.00
2021-04-12	33.00
2021-04-14	42.00
2021-04-16	61.00
2021-04-21	29.00
2021-05-05	70.00
2021-05-08	29.00
