date	y
2020-02-03	12.00
2020-02-05	1.00
2020-02-07	1.00
2020-02-08	3.00
2020-02-09	19.00
2020-02-13	21.00
2020-02-14	14.00
2020-02-15	23.00
2020-02-16	35.00
2020-02-18	10.00
2020-02-19	5.00
2020-02-20	10.00
2020-02-24	38.00
2020-02-25	47.00
2020-02-26	36.00
2020-02-27	132.00
2020-02-28	160.00
2020-02-29	164.00
2020-03-01	270.00
2020-03-02	385.00
2020-03-03	562.00
2020-03-04	513.00
2020-03-05	446.00
2020-03-06	380.00
2020-03-07	221.00
2020-03-08	219.00
2020-03-09	427.00
2020-03-10	597.00
2020-03-11	913.00
2020-03-12	1361.00
2020-03-13	1042.00
2020-03-14	711.00
2020-03-15	569.00
2020-03-16	803.00
2020-03-17	1271.00
2020-03-18	1642.00
2020-03-19	1674.00
2020-03-20	1871.00
2020-03-21	1985.00
2020-03-22	1755.00
2020-03-23	3948.00
2020-03-24	3952.00
2020-03-25	3699.00
2020-03-26	4328.00
2020-03-27	4351.00
2020-03-28	3887.00
2020-03-29	3895.00
2020-03-30	6036.00
2020-03-31	5556.00
2020-04-01	4629.00
2020-04-02	4499.00
2020-04-03	4789.00
2020-04-04	4316.00
2020-04-05	3757.00
2020-04-06	5958.00
2020-04-07	5268.00
2020-04-08	5375.00
2020-04-09	4442.00
2020-04-10	4624.00
2020-04-11	3912.00
2020-04-12	3754.00
2020-04-13	4433.00
2020-04-14	4734.00
2020-04-15	4453.00
2020-04-16	4748.00
2020-04-17	4288.00
2020-04-18	3423.00
2020-04-19	2709.00
2020-04-20	4315.00
2020-04-21	4005.00
2020-04-22	4076.00
2020-04-23	3864.00
2020-04-24	3384.00
2020-04-25	2273.00
2020-04-26	1881.00
2020-04-27	3607.00
2020-04-28	2807.00
2020-04-29	3198.00
2020-04-30	3152.00
2020-05-01	3038.00
2020-05-02	2280.00
2020-05-03	1617.00
2020-05-04	2809.00
2020-05-05	3140.00
2020-05-06	3094.00
2020-05-07	2310.00
2020-05-08	2107.00
2020-05-09	1807.00
2020-05-10	1402.00
2020-05-11	2378.00
2020-05-12	2424.00
2020-05-13	2345.00
2020-05-14	2125.00
2020-05-15	1372.00
2020-05-16	1028.00
2020-05-17	830.00
2020-05-18	2772.00
2020-05-19	2102.00
2020-05-20	1645.00
2020-05-21	1351.00
2020-05-22	1421.00
2020-05-23	557.00
2020-05-24	634.00
2020-05-25	1114.00
2020-05-26	1077.00
2020-05-27	1352.00
2020-05-28	982.00
2020-05-29	664.00
2020-05-30	767.00
2020-05-31	669.00
2020-06-01	1176.00
2020-06-02	2090.00
2020-06-03	920.00
2020-06-04	1021.00
2020-06-05	732.00
2020-06-06	810.00
2020-06-07	2358.00
2020-06-08	2984.00
2020-06-09	3247.00
2020-06-10	3426.00
2020-06-11	4513.00
2020-06-12	5150.00
2020-06-13	3661.00
2020-06-14	4109.00
2020-06-15	3985.00
2020-06-16	3995.00
2020-06-17	3894.00
2020-06-18	2497.00
2020-06-19	3365.00
2020-06-20	1708.00
2020-06-21	2058.00
2020-06-22	1801.00
2020-06-23	2637.00
2020-06-24	2641.00
2020-06-25	1642.00
2020-06-26	412.00
2020-06-27	880.00
2020-06-28	234.00
2020-06-29	1720.00
2020-06-30	1875.00
2020-07-01	2330.00
2020-07-02	2791.00
2020-07-03	2487.00
2020-07-04	1534.00
2020-07-05	582.00
2020-07-06	703.00
2020-07-07	233.00
2020-07-08	170.00
2020-07-09	149.00
2020-07-10	200.00
2020-07-11	429.00
2020-07-12	361.00
2020-07-13	662.00
2020-07-14	1117.00
2020-07-15	3115.00
2020-07-16	1969.00
2020-07-17	1703.00
2020-07-18	1197.00
2020-07-19	704.00
2020-07-20	1132.00
2020-07-21	902.00
2020-07-22	1191.00
2020-07-23	1128.00
2020-07-24	1503.00
2020-07-25	738.00
2020-07-26	638.00
2020-07-27	1327.00
2020-07-28	768.00
2020-07-29	779.00
2020-07-30	1023.00
2020-07-31	1050.00
2020-08-01	983.00
2020-08-02	1224.00
2020-08-03	1576.00
2020-08-04	1472.00
2020-08-05	1896.00
2020-08-06	2511.00
2020-08-07	1762.00
2020-08-08	1289.00
2020-08-09	1918.00
2020-08-10	4326.00
2020-08-11	3064.00
2020-08-12	3054.00
2020-08-13	3056.00
2020-08-14	2896.00
2020-08-15	1561.00
2020-08-16	1168.00
2020-08-17	4715.00
2020-08-18	4672.00
2020-08-19	3152.00
