protein	date	y
NSP4	2020-01-02	0.00
E	2020-01-02	0.00
NS7a	2020-01-02	0.00
NSP5	2020-01-02	0.00
NS7b	2020-01-02	0.00
NSP6	2020-01-02	0.00
NSP7	2020-01-02	0.00
NSP8	2020-01-02	0.00
Spike	2020-01-02	0.00
NSP9	2020-01-02	0.00
NSP10	2020-01-02	0.00
NSP11	2020-01-02	0.00
NSP12	2020-01-02	0.00
M	2020-01-02	0.00
NSP13	2020-01-02	0.00
N	2020-01-02	0.00
NSP14	2020-01-02	0.00
NS3	2020-01-02	0.00
NSP15	2020-01-02	0.00
NSP16	2020-01-02	0.00
NS9b	2020-01-02	0.00
NS6	2020-01-02	0.00
NS9c	2020-01-02	0.00
NSP1	2020-01-02	0.00
NSP2	2020-01-02	0.00
NS8	2020-01-02	0.00
NSP3	2020-01-02	0.00
NSP4	2020-01-03	0.00
E	2020-01-03	0.00
NS7a	2020-01-03	0.00
NSP5	2020-01-03	0.00
NS7b	2020-01-03	0.00
NSP6	2020-01-03	0.00
NSP7	2020-01-03	0.00
NSP8	2020-01-03	0.00
Spike	2020-01-03	0.00
NSP9	2020-01-03	0.00
NSP10	2020-01-03	0.00
NSP11	2020-01-03	0.00
NSP12	2020-01-03	0.00
M	2020-01-03	0.00
NSP13	2020-01-03	0.00
N	2020-01-03	0.00
NSP14	2020-01-03	0.00
NS3	2020-01-03	0.00
NSP15	2020-01-03	0.00
NSP16	2020-01-03	0.00
NS9b	2020-01-03	0.00
NS6	2020-01-03	0.00
NS9c	2020-01-03	0.00
NSP1	2020-01-03	0.00
NSP2	2020-01-03	0.00
NS8	2020-01-03	0.00
NSP3	2020-01-03	0.00
NSP4	2020-01-05	0.00
E	2020-01-05	0.00
NS7a	2020-01-05	0.00
NSP5	2020-01-05	0.00
NS7b	2020-01-05	0.00
NSP6	2020-01-05	0.00
NSP7	2020-01-05	0.00
NSP8	2020-01-05	0.00
Spike	2020-01-05	0.00
NSP9	2020-01-05	0.00
NSP10	2020-01-05	0.00
NSP11	2020-01-05	0.00
NSP12	2020-01-05	0.00
M	2020-01-05	0.00
NSP13	2020-01-05	0.00
N	2020-01-05	0.00
NSP14	2020-01-05	0.00
NS3	2020-01-05	0.00
NSP15	2020-01-05	0.00
NSP16	2020-01-05	0.00
NS9b	2020-01-05	0.00
NS6	2020-01-05	0.00
NS9c	2020-01-05	0.00
NSP1	2020-01-05	0.00
NSP2	2020-01-05	0.00
NS8	2020-01-05	0.50
NSP3	2020-01-05	0.00
NSP4	2020-01-08	0.00
E	2020-01-08	0.00
NS7a	2020-01-08	0.00
NSP5	2020-01-08	0.00
NS7b	2020-01-08	0.00
NSP6	2020-01-08	0.00
NSP7	2020-01-08	0.00
NSP8	2020-01-08	0.00
Spike	2020-01-08	0.00
NSP9	2020-01-08	0.00
NSP10	2020-01-08	0.00
NSP11	2020-01-08	0.00
NSP12	2020-01-08	0.00
M	2020-01-08	0.00
NSP13	2020-01-08	0.00
N	2020-01-08	0.00
NSP14	2020-01-08	0.00
NS3	2020-01-08	0.00
NSP15	2020-01-08	0.00
NSP16	2020-01-08	0.00
NS9b	2020-01-08	0.00
NS6	2020-01-08	0.00
NS9c	2020-01-08	0.00
NSP1	2020-01-08	0.00
NSP2	2020-01-08	0.00
NS8	2020-01-08	0.00
NSP3	2020-01-08	0.00
NSP4	2020-01-10	0.00
E	2020-01-10	0.00
NS7a	2020-01-10	0.00
NSP5	2020-01-10	0.00
NS7b	2020-01-10	0.00
NSP6	2020-01-10	0.00
NSP7	2020-01-10	0.00
NSP8	2020-01-10	0.00
Spike	2020-01-10	0.00
NSP9	2020-01-10	0.00
NSP10	2020-01-10	0.00
NSP11	2020-01-10	0.00
NSP12	2020-01-10	0.00
M	2020-01-10	0.00
NSP13	2020-01-10	0.00
N	2020-01-10	0.00
NSP14	2020-01-10	0.00
NS3	2020-01-10	0.00
NSP15	2020-01-10	0.00
NSP16	2020-01-10	0.00
NS9b	2020-01-10	0.00
NS6	2020-01-10	0.00
NS9c	2020-01-10	0.00
NSP1	2020-01-10	0.00
NSP2	2020-01-10	0.00
NS8	2020-01-10	1.50
NSP3	2020-01-10	0.00
NSP4	2020-01-11	0.50
E	2020-01-11	0.00
NS7a	2020-01-11	0.00
NSP5	2020-01-11	0.00
NS7b	2020-01-11	0.00
NSP6	2020-01-11	0.00
NSP7	2020-01-11	0.00
NSP8	2020-01-11	0.00
Spike	2020-01-11	0.00
NSP9	2020-01-11	0.00
NSP10	2020-01-11	0.00
NSP11	2020-01-11	0.00
NSP12	2020-01-11	0.00
M	2020-01-11	0.00
NSP13	2020-01-11	0.50
N	2020-01-11	0.00
NSP14	2020-01-11	0.00
NS3	2020-01-11	0.00
NSP15	2020-01-11	0.00
NSP16	2020-01-11	0.00
NS9b	2020-01-11	0.00
NS6	2020-01-11	0.00
NS9c	2020-01-11	0.00
NSP1	2020-01-11	0.00
NSP2	2020-01-11	0.00
NS8	2020-01-11	0.50
NSP3	2020-01-11	0.00
NSP4	2020-01-13	0.00
E	2020-01-13	0.00
NS7a	2020-01-13	0.00
NSP5	2020-01-13	0.00
NS7b	2020-01-13	0.00
NSP6	2020-01-13	0.00
NSP7	2020-01-13	0.00
NSP8	2020-01-13	0.00
Spike	2020-01-13	0.00
NSP9	2020-01-13	0.00
NSP10	2020-01-13	0.00
NSP11	2020-01-13	0.00
NSP12	2020-01-13	0.00
M	2020-01-13	0.00
NSP13	2020-01-13	0.00
N	2020-01-13	0.00
NSP14	2020-01-13	0.00
NS3	2020-01-13	0.00
NSP15	2020-01-13	0.00
NSP16	2020-01-13	0.00
NS9b	2020-01-13	0.00
NS6	2020-01-13	0.00
NS9c	2020-01-13	0.00
NSP1	2020-01-13	0.00
NSP2	2020-01-13	0.00
NS8	2020-01-13	0.00
NSP3	2020-01-13	1.00
NSP4	2020-01-14	0.00
E	2020-01-14	0.00
NS7a	2020-01-14	0.00
NSP5	2020-01-14	0.00
NS7b	2020-01-14	0.00
NSP6	2020-01-14	0.00
NSP7	2020-01-14	0.00
NSP8	2020-01-14	0.50
Spike	2020-01-14	1.00
NSP9	2020-01-14	0.00
NSP10	2020-01-14	0.00
NSP11	2020-01-14	0.00
NSP12	2020-01-14	0.50
M	2020-01-14	0.50
NSP13	2020-01-14	0.00
N	2020-01-14	0.00
NSP14	2020-01-14	0.00
NS3	2020-01-14	1.00
NSP15	2020-01-14	0.50
NSP16	2020-01-14	0.00
NS9b	2020-01-14	0.00
NS6	2020-01-14	0.00
NS9c	2020-01-14	0.00
NSP1	2020-01-14	0.00
NSP2	2020-01-14	0.50
NS8	2020-01-14	1.00
NSP3	2020-01-14	4.50
NSP4	2020-01-15	0.00
E	2020-01-15	0.00
NS7a	2020-01-15	0.00
NSP5	2020-01-15	0.00
NS7b	2020-01-15	0.00
NSP6	2020-01-15	0.00
NSP7	2020-01-15	0.00
NSP8	2020-01-15	0.00
Spike	2020-01-15	0.00
NSP9	2020-01-15	0.00
NSP10	2020-01-15	0.00
NSP11	2020-01-15	0.00
NSP12	2020-01-15	0.00
M	2020-01-15	0.00
NSP13	2020-01-15	0.00
N	2020-01-15	0.00
NSP14	2020-01-15	0.00
NS3	2020-01-15	0.00
NSP15	2020-01-15	0.00
NSP16	2020-01-15	0.00
NS9b	2020-01-15	0.00
NS6	2020-01-15	0.00
NS9c	2020-01-15	0.00
NSP1	2020-01-15	0.00
NSP2	2020-01-15	0.00
NS8	2020-01-15	0.50
NSP3	2020-01-15	0.00
NSP4	2020-01-16	0.00
E	2020-01-16	0.00
NS7a	2020-01-16	0.00
NSP5	2020-01-16	0.00
NS7b	2020-01-16	0.00
NSP6	2020-01-16	0.00
NSP7	2020-01-16	0.00
NSP8	2020-01-16	0.00
Spike	2020-01-16	0.00
NSP9	2020-01-16	0.00
NSP10	2020-01-16	0.00
NSP11	2020-01-16	0.00
NSP12	2020-01-16	0.00
M	2020-01-16	0.00
NSP13	2020-01-16	0.00
N	2020-01-16	0.00
NSP14	2020-01-16	0.00
NS3	2020-01-16	0.00
NSP15	2020-01-16	0.00
NSP16	2020-01-16	0.00
NS9b	2020-01-16	0.00
NS6	2020-01-16	0.00
NS9c	2020-01-16	0.00
NSP1	2020-01-16	0.00
NSP2	2020-01-16	0.00
NS8	2020-01-16	0.50
NSP3	2020-01-16	0.00
NSP4	2020-01-17	0.00
E	2020-01-17	0.00
NS7a	2020-01-17	0.00
NSP5	2020-01-17	0.00
NS7b	2020-01-17	0.00
NSP6	2020-01-17	0.00
NSP7	2020-01-17	0.00
NSP8	2020-01-17	0.00
Spike	2020-01-17	0.00
NSP9	2020-01-17	0.00
NSP10	2020-01-17	0.00
NSP11	2020-01-17	0.00
NSP12	2020-01-17	0.00
M	2020-01-17	0.00
NSP13	2020-01-17	0.00
N	2020-01-17	0.00
NSP14	2020-01-17	0.00
NS3	2020-01-17	0.00
NSP15	2020-01-17	0.00
NSP16	2020-01-17	0.00
NS9b	2020-01-17	0.00
NS6	2020-01-17	0.00
NS9c	2020-01-17	0.00
NSP1	2020-01-17	0.00
NSP2	2020-01-17	0.00
NS8	2020-01-17	0.00
NSP3	2020-01-17	0.00
NSP4	2020-01-18	0.00
E	2020-01-18	0.00
NS7a	2020-01-18	0.00
NSP5	2020-01-18	0.00
NS7b	2020-01-18	0.00
NSP6	2020-01-18	0.00
NSP7	2020-01-18	0.00
NSP8	2020-01-18	0.00
Spike	2020-01-18	0.00
NSP9	2020-01-18	0.00
NSP10	2020-01-18	0.00
NSP11	2020-01-18	0.00
NSP12	2020-01-18	0.00
M	2020-01-18	0.00
NSP13	2020-01-18	0.00
N	2020-01-18	0.00
NSP14	2020-01-18	0.00
NS3	2020-01-18	0.00
NSP15	2020-01-18	0.00
NSP16	2020-01-18	0.00
NS9b	2020-01-18	0.00
NS6	2020-01-18	0.00
NS9c	2020-01-18	0.00
NSP1	2020-01-18	0.00
NSP2	2020-01-18	0.00
NS8	2020-01-18	0.00
NSP3	2020-01-18	0.00
NSP4	2020-01-19	0.00
E	2020-01-19	0.00
NS7a	2020-01-19	0.00
NSP5	2020-01-19	0.00
NS7b	2020-01-19	0.00
NSP6	2020-01-19	0.00
NSP7	2020-01-19	0.00
NSP8	2020-01-19	0.00
Spike	2020-01-19	0.00
NSP9	2020-01-19	0.00
NSP10	2020-01-19	0.00
NSP11	2020-01-19	0.00
NSP12	2020-01-19	0.00
M	2020-01-19	0.00
NSP13	2020-01-19	0.00
N	2020-01-19	0.00
NSP14	2020-01-19	0.00
NS3	2020-01-19	0.00
NSP15	2020-01-19	0.00
NSP16	2020-01-19	0.00
NS9b	2020-01-19	0.00
NS6	2020-01-19	0.00
NS9c	2020-01-19	0.00
NSP1	2020-01-19	0.00
NSP2	2020-01-19	0.00
NS8	2020-01-19	0.00
NSP3	2020-01-19	0.00
NSP4	2020-01-20	0.00
E	2020-01-20	0.00
NS7a	2020-01-20	0.00
NSP5	2020-01-20	0.00
NS7b	2020-01-20	0.00
NSP6	2020-01-20	1.00
NSP7	2020-01-20	0.00
NSP8	2020-01-20	0.00
Spike	2020-01-20	0.00
NSP9	2020-01-20	0.00
NSP10	2020-01-20	0.00
NSP11	2020-01-20	0.00
NSP12	2020-01-20	0.00
M	2020-01-20	0.00
NSP13	2020-01-20	0.00
N	2020-01-20	0.00
NSP14	2020-01-20	0.00
NS3	2020-01-20	0.00
NSP15	2020-01-20	0.00
NSP16	2020-01-20	0.00
NS9b	2020-01-20	0.00
NS6	2020-01-20	0.00
NS9c	2020-01-20	0.00
NSP1	2020-01-20	0.00
NSP2	2020-01-20	0.00
NS8	2020-01-20	0.00
NSP3	2020-01-20	0.00
NSP4	2020-01-21	0.00
E	2020-01-21	0.00
NS7a	2020-01-21	0.00
NSP5	2020-01-21	0.00
NS7b	2020-01-21	0.00
NSP6	2020-01-21	0.00
NSP7	2020-01-21	0.00
NSP8	2020-01-21	0.00
Spike	2020-01-21	0.00
NSP9	2020-01-21	0.00
NSP10	2020-01-21	0.00
NSP11	2020-01-21	0.00
NSP12	2020-01-21	0.00
M	2020-01-21	0.00
NSP13	2020-01-21	0.00
N	2020-01-21	0.00
NSP14	2020-01-21	0.00
NS3	2020-01-21	0.00
NSP15	2020-01-21	0.00
