date	y
2020-01-24	20.00
2020-01-31	13.00
2020-02-11	7.00
2020-03-06	26.00
2020-03-07	21.00
2020-03-08	16.00
2020-03-09	31.00
2020-03-10	17.00
2020-03-11	18.00
2020-03-13	19.00
2020-03-14	7.00
2020-03-15	40.00
2020-03-16	43.00
2020-03-17	47.00
2020-03-18	67.00
2020-03-19	15.00
2020-03-20	31.00
2020-03-21	39.00
2020-03-22	60.00
2020-03-23	33.00
2020-03-24	35.00
2020-03-25	50.00
2020-03-26	13.00
2020-03-27	22.00
2020-03-28	22.00
2020-03-30	16.00
2020-03-31	30.00
2020-04-01	9.00
2020-04-02	8.00
2020-04-08	9.00
2020-04-09	15.00
2020-04-10	28.00
2020-04-14	10.00
2020-04-23	6.00
2020-12-24	16.00
2021-01-30	41.00
2021-02-07	27.00
2021-02-09	56.00
2021-02-10	55.00
2021-04-21	100.00
2021-04-22	33.00
2021-04-24	31.00
2021-04-30	132.00
2021-05-01	103.00
2021-05-02	31.00
2021-05-03	76.00
2021-05-04	321.00
2021-05-05	879.00
2021-05-06	225.00
2021-05-19	32.00
2021-05-21	29.00
2021-06-22	44.00
