date	y
2020-12-24	26.00
2020-12-28	27.00
2021-01-05	51.00
2021-01-07	28.00
2021-01-10	26.00
2021-01-12	153.00
2021-01-13	102.00
2021-01-14	110.00
2021-01-18	28.00
2021-01-21	947.00
2021-01-22	745.00
2021-01-23	70.00
2021-01-24	338.00
2021-01-25	556.00
2021-01-26	182.00
2021-02-02	25.00
2021-02-03	27.00
2021-02-16	26.00
2021-02-18	88.00
2021-02-24	26.00
2021-02-26	160.00
2021-02-27	69.00
2021-03-01	29.00
2021-03-02	24.00
2021-03-04	105.00
2021-03-05	33.00
2021-03-08	92.00
2021-03-09	33.00
2021-03-11	92.00
2021-04-07	105.00
2021-04-09	83.00
2021-04-10	72.00
2021-04-11	149.00
2021-04-16	51.00
2021-04-22	31.00
2021-04-28	198.00
2021-04-29	27.00
